"COL0","COL1","COL2"
"24860084",9.80,13.60
"24860085",8.40,13.30
"24860086",9.10,6.30
"24860087",6.50,9.10
"24860088",21.40,14.30
"24860089",8.70,8.30
"24860090",11.00,7.70
"24860091",5.00,6.30
"24860092",13.30,7.70
"24860093",8.20,0.00
"24860094",14.30,7.10
"24860095",10.50,11.10
"24860096",19.30,22.20
"24860097",14.00,15.40
"24860098",10.10,10.00
"24860099",15.60,15.40
"24860100",15.90,10.00
"24860101",10.90,14.30
"24860102",7.80,0.00
"24860103",5.90,0.00
"24860104",12.90,0.00
"24860105",9.50,6.30
"24860106",5.60,0.00
"24860107",2.70,2.20
"24860108",5.90,6.70
"24860109",0.70,0.00
"24860110",2.80,3.30
"24860112",3.70,0.00
"24860113",7.50,5.30
"24860114",12.50,15.40
"24860119",2.50,3.70
"24860120",0.70,0.00
"24860123",2.00,3.30
"24860124",3.50,5.30
"24860125",0.00,0.00
"24860126",3.20,0.00
"24860128",1.80,4.30
"24860140",5.90,8.30
"24860141",0.90,0.00
"24860142",1.50,0.00
"24860143",4.00,9.10
"24860144",1.40,2.10
"24860145",0.50,0.00
"24860146",1.40,2.90
"24860147",2.80,6.30
"24860148",5.80,10.00
"24860149",1.80,0.00
"24860150",2.40,5.00
"24860151",1.80,1.80
"24860152",0.90,0.00
"24860153",0.00,0.00
"24860154",2.00,1.60
"24860155",,
"24860156",2.40,4.50
"24860157",2.90,2.50
"24860158",3.10,0.00
"24860159",5.70,8.30
"24860160",3.60,0.00
"2487",4.60,3.50
"24870043",,
"24870044",3.40,0.00
"24870045",,
"24870046",2.00,4.30
"24870047",9.10,7.70
"24870048",3.70,5.60
"24870049",,
"24870050",4.10,4.30
"24870051",7.40,0.00
"24870052",2.20,0.00
"24870053",4.10,0.00
"24870054",1.30,0.00
"24870055",1.30,0.00
"24870056",2.10,0.00
"24870057",14.80,12.50
"24870058",13.70,10.00
"24870059",10.30,18.80
"24870060",7.10,10.50
"24870061",3.30,0.00
"24870062",5.10,0.00
"24870063",1.10,0.00
"24870064",6.90,6.70
"24870065",10.50,8.30
"24870066",9.60,18.20
"24870067",7.60,11.10
"24870068",4.70,4.50
"24870069",1.80,0.00
"24870075",4.40,0.00
"24870076",2.00,0.00
"24870077",3.60,0.00
"24870078",1.10,5.90
"24870080",5.30,11.10
"24870081",6.90,4.30
"24870082",0.00,0.00
"24870083",1.50,0.00
"24870084",5.10,10.50
"24870085",4.50,5.00
"24870086",,
"24870088",7.40,8.30
"24870090",,
"24870091",3.30,0.00
"24870093",4.30,0.00
"24870094",4.00,0.00
"24870096",0.70,0.00
"24870097",2.30,3.20
"24870098",2.50,0.00
"24870099",9.70,15.00
"2488",4.00,3.20
"24880047",,
"24880048",,
"24880049",,
"24880050",,
"24880051",8.30,8.70
"24880052",4.50,5.90
"24880053",4.00,0.00
"24880054",6.60,13.00
"24880055",3.50,3.00
"24880056",2.20,0.00
"24880057",1.80,0.00
"24880058",1.30,5.60
"24880059",4.10,5.60
"24880060",4.20,8.30
"24880061",4.90,5.00
"24880062",3.20,0.00
"24880063",5.30,0.00
"24880064",9.10,0.00
"24880065",5.50,4.80
"24880066",2.20,0.00
"24880067",7.30,8.70
"24880068",3.70,0.00
"24880069",2.40,5.00
"24880070",,
"24880071",1.30,0.00
"24880072",3.60,0.00
"24880073",5.10,5.90
"24880074",4.50,0.00
"24880075",6.00,5.30
"24880076",11.30,15.40
"24880077",6.70,6.70
"24880078",16.40,0.00
"24880079",2.90,0.00
"24880080",7.50,0.00
"24880081",2.10,0.00
"24880082",3.00,2.80
"24880083",1.30,0.00
"24880084",1.40,3.10
"24880085",1.10,0.00
"24880086",1.80,0.00
"24880087",2.50,0.00
"24880088",3.80,0.00
"24880089",0.80,0.00
"24880090",1.80,0.00
"24880091",3.90,0.00
"24880092",1.80,0.00
"24880093",5.90,7.10
"24880094",2.90,0.00
"24880095",2.20,0.00
"24880096",,
"24880097",3.70,7.70
"24880098",,
"24880099",,
"2489",5.00,4.10
"24890065",2.30,0.00
"24890066",9.90,5.60
"24890067",11.00,10.00
"24890068",3.60,5.90
"24890069",2.00,4.50
"24890070",,
"24890072",,
"24890073",,
"24890074",,
"24890075",,
"24890079",5.70,11.10
"24890080",7.60,0.00
"24890081",4.90,4.30
"24890082",14.90,8.30
"24890083",13.70,18.80
"24890084",15.80,0.00
"24890085",7.80,9.10
"24890086",8.20,5.90
"24890087",6.50,7.10
"24890088",20.70,14.30
"24890089",19.50,16.70
"24890090",5.40,5.60
"24890091",5.30,5.60
"24890092",6.80,9.50
"24890093",6.10,5.90
"24890094",4.30,4.80
"24890095",5.60,0.00
"24890096",15.00,13.30
"24890097",5.50,6.70
"24890099",4.50,4.00
"24890100",3.80,4.50
"24890101",1.90,0.00
"24890102",4.10,4.80
"24890103",1.60,3.70
"24890104",2.90,6.90
"24890105",1.60,0.00
"24890109",13.10,12.50
"24890110",10.60,0.00
"24890118",0.00,0.00
"24890119",4.10,3.30
"24890121",1.30,0.00
"24890122",4.30,0.00
"24890123",1.40,0.00
"24890124",2.50,3.00
"24890125",1.40,2.90
"24890126",,
"24890127",9.60,11.10
"24890128",,
"24890129",17.20,0.00
"24890130",4.40,0.00
"24890131",5.40,4.50
"24890132",3.50,0.00
"24890133",2.90,0.00
"24890134",0.70,0.00
"24890135",,
"24890136",,
"24890139",2.00,0.00
"24890140",0.80,0.00
"24890141",4.10,8.30
"24890142",1.70,0.00
"24890144",,
"24890145",,
"24890146",,
"24890147",9.50,11.50
"24890148",7.30,14.30
"24890149",14.90,20.00
"24890153",2.90,3.10
"24890154",,
"24890155",4.40,4.50
"24890156",2.50,0.00
"24890157",3.90,5.00
"24890158",3.50,0.00
"24890159",1.90,3.20
"24890160",0.90,1.70
"24890161",4.50,3.70
"24890162",6.60,9.80
"24890163",3.50,0.00
"24890164",0.90,0.00
"24890165",0.90,3.60
"24890166",2.20,2.90
"24890168",1.30,0.00
"24890169",0.70,0.00
"24890170",,
"24890171",,
"2490",6.40,6.10
"24900037",,
"24900040",13.00,11.80
"24900041",,
"24900042",,
"24900043",8.40,11.80
"24900044",7.90,10.00
"24900045",13.00,17.60
"24900046",2.40,0.00
"24900047",5.30,0.00
"24900048",6.50,0.00
"24900049",8.00,9.10
"24900050",11.10,17.60
"24900051",4.10,4.50
"24900052",11.70,7.70
"24900053",0.80,0.00
"24900054",9.70,11.80
"24900055",4.00,3.40
"24900056",0.80,0.00
"24900057",4.00,0.00
"24900058",3.40,0.00
"24900059",,
"24900060",7.10,15.80
"24900061",12.10,0.00
"2491",4.50,3.00
"24910050",2.10,0.00
"24910051",2.70,0.00
"24910052",1.20,7.70
"24910053",1.20,0.00
"24910054",6.30,6.30
"24910055",7.70,6.10
"24910056",10.20,0.00
"24910057",8.20,5.60
"24910058",8.50,11.10
"24910059",3.20,0.00
"24910060",7.70,0.00
"24910061",3.90,0.00
"24910062",2.10,0.00
"24910063",7.10,14.30
"24910064",8.60,0.00
"24910065",3.90,0.00
"24910066",1.00,0.00
"24910067",4.30,5.60
"24910068",0.90,0.00
"24910069",1.70,0.00
"24910070",6.00,4.50
"24910071",,
"24910072",,
"24910073",,
"24910074",5.30,6.30
"24910075",4.50,0.00
"24910076",10.60,15.00
"24910077",11.50,12.50
"24910078",7.90,5.90
"24910079",6.10,7.10
"24910080",3.60,3.30
"24910081",3.70,0.00
"24910082",5.60,0.00
"24910083",11.20,0.00
"24910084",14.20,11.80
"24910085",2.20,5.60
"24910086",3.70,0.00
"24910087",2.10,0.00
"24910088",1.50,0.00
"24910089",,
"24910090",1.80,0.00
"24910091",2.60,0.00
"24910092",1.10,0.00
"24910093",2.80,0.00
"24910094",2.20,5.30
"24910095",1.90,0.00
"24910096",,
"24910097",3.10,0.00
"24910098",3.20,0.00
"24910099",4.20,0.00
"24910100",6.60,0.00
"24910101",3.00,0.00
"24910102",4.20,0.00
"24910103",,
"24910104",4.30,5.30
"24910105",3.20,0.00
"24910106",3.80,0.00
"24910107",5.40,7.70
"24910108",4.40,0.00
"2492",4.30,3.70
"24920051",,
"24920052",,
"24920053",3.20,5.60
"24920054",,
"24920055",4.80,8.30
"24920056",2.60,0.00
"24920057",2.30,0.00
"24920058",1.40,0.00
"24920059",2.10,0.00
"24920060",3.20,0.00
"24920061",0.90,0.00
"24920062",2.20,0.00
"24920063",2.50,0.00
"24920064",3.60,4.00
"24920065",2.90,7.70
"24920066",4.10,7.10
"24920067",5.70,0.00
"24920068",11.80,21.40
"24920069",12.30,0.00
"24920070",,
"24920071",11.50,11.10
"24920072",12.90,17.60
"24920073",8.70,6.30
"24920074",3.40,2.90
"24920075",4.00,5.00
"24920076",1.60,0.00
"24920077",1.10,0.00
"24920078",4.90,7.70
"24920079",6.80,0.00
"24920080",2.00,0.00
"24920081",1.80,0.00
"24920082",2.30,0.00
"24920083",1.10,4.50
"24920084",6.90,6.30
"24920085",11.70,10.70
"24920086",6.50,0.00
"24920087",3.00,0.00
"24920088",3.60,5.90
"24920089",5.60,9.10
"24920090",10.20,0.00
"24920091",2.70,7.70
"24920092",2.50,0.00
"24920093",16.70,22.20
"24920094",1.90,0.00
"24920095",,
"24920096",5.30,11.10
"24920097",4.10,7.10
"24920098",,
"24920099",1.10,0.00
"24920100",5.00,8.70
"24920101",1.90,0.00
"24920102",4.30,0.00
"24920103",6.20,6.30
"24920104",2.70,5.00
"24920105",2.80,0.00
"24920106",1.00,0.00
"24920107",3.40,4.80
"24920108",0.00,0.00
"24920109",5.10,0.00
"24920110",3.90,0.00
"2493",4.40,3.30
"24930059",3.10,5.60
"24930060",3.90,6.30
"24930061",2.20,0.00
"24930062",4.70,0.00
"24930063",4.10,11.10
"24930064",2.70,5.60
"24930065",5.90,4.50
"24930066",3.10,3.40
"24930067",3.40,0.00
"24930068",1.60,0.00
"24930069",3.20,0.00
"24930070",1.10,0.00
"24930071",0.90,0.00
"24930072",4.30,0.00
"24930073",4.70,0.00
"24930074",3.30,4.20
"24930075",2.70,0.00
"24930076",8.40,14.30
"24930077",13.80,12.50
"24930078",5.60,0.00
"24930079",7.90,0.00
"24930080",13.90,8.30
"24930081",12.70,15.40
"24930082",7.70,0.00
"24930083",14.70,16.70
"24930084",24.40,33.30
"24930085",7.00,0.00
"24930086",3.10,4.00
"24930087",9.60,7.10
"24930088",6.80,0.00
"24930089",1.20,0.00
"24930090",2.10,0.00
"24930091",1.20,0.00
"24930092",3.80,5.60
"24930093",1.30,1.30
"24930094",2.40,5.90
"24930097",5.20,0.00
"24930098",1.60,4.20
"24930099",6.30,0.00
"24930100",7.40,8.70
"24930101",3.50,4.50
"24930102",11.40,14.30
"24930103",10.60,0.00
"24930104",13.90,20.00
"24930106",11.30,0.00
"24930107",13.00,10.00
"24930109",10.10,6.70
"24930110",14.10,15.80
"24930111",0.00,0.00
"24930112",1.30,0.00
"24930113",2.40,7.10
"24930114",0.50,0.00
"24930115",7.30,6.70
"24930116",0.00,0.00
"24930117",2.50,0.00
"24930118",1.10,0.00
"24930119",0.70,0.00
"24930120",2.70,6.70
"24930121",1.30,0.00
"24930122",1.70,0.00
"24930123",3.40,0.00
"24930124",,
"24930125",1.90,0.00
"24930126",4.80,6.70
"24930127",4.80,7.70
"24930128",1.00,0.00
"24930129",6.30,0.00
"24930130",4.50,0.00
"24930131",2.70,0.00
"24930132",5.10,7.70
"24930133",5.80,8.30
"24930134",1.80,4.30
"24930135",1.90,0.00
"24930136",7.60,5.90
"24930137",7.10,12.50
"24930138",3.30,4.30
"24930139",3.20,0.00
"24930140",2.40,0.00
"24930141",2.60,0.00
"24930142",1.40,0.00
"24930143",2.80,2.50
"24930144",2.00,0.00
"24930145",3.50,0.00
"24930146",0.90,0.00
"24930147",1.30,0.00
"24930148",2.40,0.00
"24930149",2.80,3.80
"24930150",,
"24930151",,
"24930152",,
"24930153",,
"24930154",,
"24930155",3.70,0.00
"24930156",2.10,5.90
"24930157",1.20,5.60
"24930158",2.70,5.90
"24930159",2.90,0.00
"24930160",2.40,4.30
"24930161",4.40,3.80
"24930162",4.60,0.00
"24930163",14.50,6.30
"24930165",21.60,14.30
"24930166",1.50,0.00
"24930168",2.60,2.10
"2494",5.90,4.20
"24940010",0.90,0.00
"24940011",0.80,0.00
"24940018",3.20,5.00
"24940025",21.30,14.30
"24940026",10.60,0.00
"24940027",21.00,20.00
"24940028",24.70,14.30
"24940029",25.00,16.70
"24940030",23.10,33.30
"24940031",17.70,18.20
"24940034",14.80,12.50
"24940035",11.60,0.00
"24940036",2.70,0.00
"24940037",7.30,11.80
"24940038",8.40,7.10
"24940039",17.10,18.20
"24940040",23.20,10.00
"24940041",23.80,26.30
"24940042",14.60,7.70
"24940043",18.60,12.50
"24940044",18.80,28.60
"24940045",18.40,13.30
"24940046",10.50,9.10
"24940047",11.10,6.70
"24940048",8.70,9.10
"24940049",22.30,26.70
"24940050",14.30,14.30
"24940051",15.90,23.10
"24940052",12.30,21.70
"24940053",9.50,12.50
"24940054",9.90,6.70
"24940055",4.70,2.40
"24940056",1.30,1.50
"24940057",1.60,0.00
"24940058",12.70,0.00
"24940059",2.50,5.60
"24940060",1.40,0.00
"24940061",1.00,0.00
"24940062",4.80,5.00
"24940063",2.30,0.00
"24940064",2.10,0.00
"24940065",3.50,0.00
"24940066",8.30,11.10
"24940067",5.90,9.50
"24940068",3.50,0.00
"24940069",3.40,0.00
"24940070",2.00,0.00
"24940071",3.90,14.30
"24940072",6.70,11.10
"24940073",2.00,0.00
"24940074",1.00,0.00
"24940075",1.40,0.00
"24940076",0.00,0.00
"24940077",1.00,0.00
"24940078",0.90,0.00
"24940082",1.90,1.90
"24940103",1.20,0.00
"24940104",3.20,2.40
"24940105",1.40,2.90
"24940106",12.50,12.50
"24940107",10.30,16.70
"24940108",5.80,0.00
"24940109",6.90,0.00
"24940110",9.20,7.70
"24940111",10.00,16.70
"24940112",9.20,9.10
"24940114",3.30,0.00
"24940116",11.70,9.10
"24940117",7.10,0.00
"24940118",10.00,0.00
"24940119",6.00,0.00
"24940120",1.20,0.00
"24940123",0.80,0.00
"24940124",6.80,10.00
"24940125",7.80,12.50
"24940126",1.10,0.00
"24940127",1.40,2.90
"24940131",8.90,13.60
"24940132",2.10,0.00
"24940147",1.40,0.00
"24940148",5.20,11.10
"24940149",2.80,9.10
"24940150",3.70,7.70
"24940151",8.30,5.60
"24940152",11.80,12.50
"24940153",4.30,0.00
"24940154",4.50,6.30
"24940155",5.20,0.00
"24940156",2.50,0.00
"24940157",1.30,0.00
"24940158",1.70,10.00
"24940159",10.10,25.00
"24940160",2.50,7.70
"24940161",7.80,33.30
"24940162",5.40,0.00
"24940163",2.60,0.00
"24940164",,
"24940165",1.90,0.00
"24940166",1.60,0.00
"24940167",2.70,0.00
"24940168",8.60,9.10
"24940169",2.10,0.00
"24940170",0.90,0.00
"24940171",5.10,0.00
"24940172",1.60,0.00
"24940173",1.50,0.00
"24940174",0.00,0.00
"24940175",3.70,7.10
"24940176",2.70,7.10
"24940177",0.00,0.00
"24940178",1.10,0.00
"24940179",6.40,4.80
"24940180",8.80,0.00
"24940181",12.40,22.20
"24940182",4.00,5.90
"24940183",8.30,0.00
"24940184",5.60,14.30
"24940185",6.90,0.00
"24940186",2.40,0.00
"24940187",6.80,8.30
"24940188",11.40,7.10
"24940189",11.10,9.10
"24940190",23.60,20.00
"24940191",7.40,10.00
"24940193",37.80,16.70
"24940194",16.00,14.30
"24940195",3.50,0.00
"24940196",1.50,0.00
"24940197",4.20,2.40
"24940199",,
"24940200",14.50,14.30
"24940201",5.80,3.10
"24940202",4.30,4.80
"24940203",1.70,0.00
"24940204",3.30,0.00
"24940205",5.60,0.00
"24940206",5.80,0.00
"24940207",2.40,3.60
"24940208",9.40,11.10
"24940209",11.50,11.10
"24940210",3.30,0.00
"24940211",6.80,4.50
"24940212",8.70,5.90
"24940213",2.60,0.00
"24940214",8.30,3.70
"24940215",2.90,0.00
"24940216",7.10,4.50
"24940217",2.90,0.00
"24940218",2.60,0.00
"24940219",3.80,0.00
"24940220",5.80,0.00
"24940221",,
"24940222",3.40,3.20
"24940237",0.00,0.00
"24940238",4.90,5.90
"24940239",3.80,5.90
"24940240",3.40,5.90
"24940241",8.90,0.00
"24940242",9.90,10.50
"24940244",4.30,11.10
"24940245",15.50,13.60
"24940246",2.10,1.60
"24940247",,
"24940248",2.90,0.00
"24940249",8.50,12.00
"24940250",20.80,26.30
"24940251",1.60,0.00
"24940252",11.50,9.10
"24940253",7.40,15.40
"24940254",24.40,25.00
"24940255",22.70,11.10
"24940256",23.00,0.00
"24940257",26.20,20.00
"24940258",21.00,14.30
"24940259",12.20,18.80
"24940260",21.80,20.00
"24940261",9.40,0.00
"24940262",21.50,42.90
"24940263",29.00,16.70
"24940264",28.20,0.00
"24940265",19.70,0.00
"24940266",46.80,45.50
"24940267",34.90,0.00
"24940268",2.90,4.50
"24940269",21.90,28.60
"24940270",10.80,6.30
"24940271",2.30,0.00
"24940274",1.50,2.10
"24940275",1.80,0.00
"24940276",17.20,18.20
"24940277",1.30,0.00
"24940278",1.30,0.00
"24940279",2.40,0.00
"24940280",4.50,6.70
"24940281",1.30,0.00
"24940282",3.80,7.70
"24940283",2.00,0.00
"24940284",4.40,5.30
"24940285",1.00,0.00
"24940286",2.20,0.00
"24940287",4.60,10.00
"24940294",,
"24940295",1.10,4.80
"24940296",2.10,0.00
"24940297",5.40,13.60
"24940298",1.30,0.00
"24940299",1.20,2.40
"24940300",3.40,5.00
"24940301",2.50,0.00
"24940302",9.90,0.00
"24940303",9.60,7.10
"24940304",,
"24940305",14.30,20.00
"24940306",5.50,7.10
"24940307",0.50,0.00
"24940310",9.90,0.00
"24940311",16.70,16.70
"24940312",7.80,9.50
"24940313",,
"24940314",3.70,5.60
"24940315",3.00,3.60
"24940316",3.20,0.00
"24940323",0.70,0.00
"24940324",1.60,2.50
"24940329",4.70,7.10
"24940330",1.00,0.00
"24940331",2.40,9.10
"24940332",2.60,2.90
"24940333",,
"24940334",3.70,4.50
"24940335",,
"24940337",0.50,0.00
"24940338",0.90,0.00
"24940339",1.60,1.60
"24940340",0.70,1.30
"24940342",3.40,9.10
"24940343",3.90,4.00
"24940344",0.00,0.00
"24940345",0.00,0.00
"24940346",5.20,6.30
"24940347",2.80,5.60
"24940348",1.20,0.00
"24940366",2.90,5.90
"24940374",2.80,4.00
"24940375",1.90,0.00
"24940376",4.40,3.00
"24940377",4.70,3.20
"24940378",4.00,5.30
"24940379",2.20,0.00
"24940380",2.70,3.80
"24940381",2.50,0.00
"24940382",6.00,5.90
"24940383",1.60,2.90
"24940386",0.80,0.00
"24940387",1.90,0.00
"24940391",1.30,0.00
"24940395",5.20,5.60
"24940396",4.00,0.00
"24940398",2.10,2.90
"24940399",3.40,6.70
"24940400",3.20,2.80
"24940402",0.70,0.00
"24940403",2.30,2.40
"24940404",3.90,3.20
"24940406",3.60,2.50
"24940407",5.00,3.10
"24940409",0.80,0.00
"24940410",1.30,0.00
"24940411",0.00,0.00
"24940412",2.60,0.00
"24940414",8.50,0.00
"24940415",9.40,0.00
"24940416",6.80,2.90
"24940417",1.40,2.60
"24940418",0.00,0.00
"24940419",1.90,0.00
"24940421",3.00,0.00
"24940422",1.20,0.00
"24940424",1.50,0.00
"24940425",1.80,0.00
"24940429",8.00,7.40
"24940430",1.80,0.00
"24940431",8.10,11.10
"24940432",14.80,12.50
"24940433",7.50,0.00
"24940434",4.40,0.00
"24940435",5.80,0.00
"24940436",4.90,8.30
"24940437",1.80,0.00
"24940438",18.90,10.00
"24940439",11.90,22.20
"24940440",8.70,0.00
"24940441",1.80,0.00
"24940442",16.50,16.70
"24940443",8.00,0.00
"24940444",5.80,10.00
"24940445",3.30,0.00
"24940446",15.60,17.60
"24940447",4.00,0.00
"24940448",1.80,2.80
"24940449",5.50,4.50
"24940450",1.10,0.00
"24940451",1.00,3.10
"24940452",3.60,0.00
"24940454",4.20,11.10
"24940455",1.30,0.00
"24940456",3.00,4.20
"24940457",1.90,0.00
"24940458",2.70,0.00
"2495",4.40,4.00
"24950025",1.60,0.00
"24950026",5.50,0.00
"24950027",10.20,9.10
"24950028",10.60,14.30
"24950029",1.60,0.00
"24950030",2.60,0.00
"24950031",9.90,0.00
"24950032",8.20,5.60
"24950033",11.00,33.30
"24950034",7.30,0.00
"24950035",3.10,0.00
"24950036",3.40,0.00
"24950037",4.60,0.00
"24950038",5.00,0.00
"24950039",3.00,0.00
"24950040",2.50,0.00
"24950041",1.90,5.90
"24950042",,
"24950043",2.30,0.00
"24950044",1.60,0.00
"24950045",4.20,3.80
"24950046",1.20,0.00
"24950047",1.40,0.00
"24950048",1.90,0.00
"24950049",,
"24950050",1.50,0.00
"24950051",1.50,0.00
"2496",3.70,3.10
"24960045",,
"24960046",1.40,2.00
"24960047",2.00,0.00
"24960048",0.70,0.00
"24960049",4.00,0.00
"24960050",4.00,8.70
"24960051",3.60,0.00
"24960052",3.50,0.00
"24960053",3.30,0.00
"24960054",5.10,5.90
"24960055",6.60,8.70
"24960056",2.10,0.00
"24960057",2.60,7.10
"24960058",1.10,0.00
"24960059",0.00,0.00
"24960060",0.00,0.00
"24960061",4.30,6.30
"24960062",1.30,0.00
"24960063",2.70,0.00
"24960064",1.30,0.00
"24960065",1.20,0.00
"24960066",3.60,6.70
"24960067",7.10,5.90
"24960068",1.10,0.00
"24960069",4.50,0.00
"24960070",0.80,0.00
"24960071",11.60,12.00
"24960072",9.30,11.10
"24960073",0.90,0.00
"24960074",2.50,0.00
"24960075",0.00,7.70
"24960076",3.00,10.00
"24960077",1.20,0.00
"24960078",2.90,0.00
"24960079",0.00,0.00
"24960080",3.10,4.30
"24960081",11.00,0.00
"24960082",8.60,8.30
"24960083",13.30,7.70
"24960084",8.80,7.70
"24960085",7.00,0.00
"24960086",10.30,8.70
"24960087",2.40,0.00
"24960088",1.80,0.00
"24960089",8.20,13.60
"24960090",1.10,0.00
"24960091",1.10,6.30
"24960092",8.80,8.30
"24960093",6.20,7.10
"24960094",1.20,0.00
"24960095",5.30,0.00
"24960096",3.30,5.90
"24960097",,
"24960098",,
"24960099",,
"24960100",1.30,0.00
"24960101",,
"24960102",,
"24960103",,
"24960104",,
"24960105",1.60,0.00
"24960106",7.50,0.00
"24960107",3.70,0.00
"2497",3.70,3.30
"24970068",,
"24970069",,
"24970070",,
"24970071",,
"24970072",,
"24970073",,
"24970074",,
"24970075",,
"24970076",0.00,0.00
"24970077",1.10,5.00
"24970078",0.00,0.00
"24970079",1.20,3.40
"24970080",0.00,0.00
"24970081",0.00,0.00
"24970082",,
"24970083",,
"24970085",2.50,4.20
"24970086",2.70,0.00
"24970087",2.40,2.00
"24970088",2.80,0.00
"24970089",0.00,0.00
"24970092",7.50,10.30
"24970093",0.80,0.00
"24970094",5.10,0.00
"24970095",0.90,0.00
"24970096",2.90,11.10
"24970097",8.00,9.50
"24970099",,
"24970101",7.20,8.30
"24970102",9.90,8.30
"24970103",11.90,6.30
"24970104",6.70,5.60
"24970105",1.60,12.50
"24970106",2.20,0.00
"24970107",3.00,0.00
"24970108",1.90,0.00
"24970109",11.70,12.50
"24970110",10.90,9.10
"24970111",4.30,3.60
"24970112",2.00,2.20
"24970113",14.30,15.80
"24970114",0.00,0.00
"24970115",0.00,0.00
"24970116",1.20,4.50
"24970117",0.00,0.00
"24970118",1.30,0.00
"24970119",2.50,0.00
"24970120",0.90,0.00
"24970121",3.10,0.00
"24970122",5.80,6.70
"24970123",9.50,10.70
"24970124",2.90,3.70
"24970125",1.10,7.10
"24970126",,
"24970127",,
"24970128",0.90,0.00
"24970129",14.10,14.30
"24970130",2.60,0.00
"24970131",7.90,10.50
"24970132",3.10,0.00
"24970133",3.20,0.00
"24970134",1.10,5.60
"24970135",2.50,5.90
"24970136",2.20,7.10
"24970137",0.90,0.00
"24970138",1.00,0.00
"24970139",6.70,5.90
"24970140",1.20,0.00
"24970141",2.90,3.00
"24970142",,
"24970143",,
"24970144",3.30,6.30
"24970145",,
"24970146",,
"24970147",7.90,8.30
"24970149",4.40,5.90
"24970151",,
"24970152",1.60,1.80
"24970153",2.80,0.00
"24970154",0.50,0.00
"2498",1.50,1.00
"24980033",1.20,0.00
"24980034",0.00,0.00
"24980035",0.80,0.00
"24980036",1.10,0.00
"24980037",,
"24980038",2.30,0.00
"24980039",,
"24980040",1.20,0.00
"24980041",,
"24980044",,
"24980046",0.00,0.00
"24980047",,
"24980048",,
"24980049",,
"24980050",,
"24980051",1.00,0.00
"24980052",1.50,0.00
"24980053",1.50,0.00
"24980054",2.40,0.00
"24980055",1.40,0.00
"24980056",1.50,0.00
"24980057",,
"24980058",,
"24980059",1.20,0.00
"24980060",,
"24980061",,
"24980062",3.60,0.00
"24980063",,
"24980065",,
"24980066",,
"24980067",,
"2499",3.40,3.30
"24990137",,
"24990138",2.70,2.40
"24990140",,
"24990141",,
"24990142",6.60,9.00
"24990143",,
"24990144",4.80,8.80
"24990145",,
"24990146",3.90,1.70
"24990147",,
"24990148",3.10,2.70
"24990149",,
"24990150",2.30,2.60
"24990151",,
"24990152",,
"24990153",4.40,3.90
"24990154",,
"24990155",,
"24990156",,
"24990157",,
"24990158",,
"24990159",,
"24990160",,
"24990161",,
"24990162",,
"24990163",,
"24990164",,
"24990165",2.10,2.80
"24990166",,
"24990167",,
"24990168",2.60,2.60
"24990169",3.30,4.00
"24990170",0.00,0.00
"24990171",,
"24990172",,
"24990173",1.40,0.00
"24990174",,
"24990175",,
"24990176",1.80,2.30
"24990177",,
"24990178",,
"24990179",2.50,0.00
"24990180",,
"24990181",3.40,1.80
"24990182",,
"24990183",,
"24990186",,
"24990187",,
"24990188",,
"24990189",,
"24990190",,
"24990191",,
"24990192",,
"24990194",,
"24990195",,
"24990196",,
"24990197",,
"24990198",,
"24990199",,
"24990200",,
"24990201",,
"24990202",,
"24990203",,
"24990204",,
"24990205",,
"24990206",,
"24990207",,
"24990208",,
"24990209",,
"24990210",,
"24990211",,
"24990212",,
"24990213",1.10,0.00
"24990214",12.30,14.30
"24990215",2.60,0.00
"24990216",3.10,3.70
