"","clsc.age.pry.CLSC_code","clsc.age.pry.Age","clsc.age.pry.Count","clsc.age.pry.Sex","clsc.age.pry.Year"
"3874","6221","15 - 19","735","Female",2006
"3875","6222","15 - 19","1435","Female",2006
"3876","6223","15 - 19","895","Female",2006
"3877","6224","15 - 19","1325","Female",2006
"3878","6225","15 - 19","1580","Female",2006
"3879","6311","15 - 19","750","Female",2006
"3880","6312","15 - 19","745","Female",2006
"3881","6313","15 - 19","1575","Female",2006
"3882","6314","15 - 19","425","Female",2006
"3883","6321","15 - 19","690","Female",2006
"3884","6322","15 - 19","730","Female",2006
"3885","6323","15 - 19","685","Female",2006
"3886","6324","15 - 19","160","Female",2006
"3887","6411","15 - 19","1310","Female",2006
"3888","6412","15 - 19","2105","Female",2006
"3889","6421","15 - 19","1910","Female",2006
"3890","6422","15 - 19","2445","Female",2006
"3891","6431","15 - 19","1275","Female",2006
"3892","6432","15 - 19","880","Female",2006
"3893","6511","15 - 19","1740","Female",2006
"3894","6512","15 - 19","1665","Female",2006
"3895","6521","15 - 19","1970","Female",2006
"3896","6522","15 - 19","1000","Female",2006
"3897","6523","15 - 19","1790","Female",2006
"3898","6524","15 - 19","1140","Female",2006
"3899","6531","15 - 19","1755","Female",2006
"3900","6532","15 - 19","975","Female",2006
"3901","6533","15 - 19","1145","Female",2006
"3902","7111","15 - 19","670","Female",2006
"3903","7121","15 - 19","625","Female",2006
"3904","7131","15 - 19","1020","Female",2006
"3905","7141","15 - 19","1575","Female",2006
"3906","7142","15 - 19","1930","Female",2006
"3907","7143","15 - 19","4085","Female",2006
"3908","7151","15 - 19","1130","Female",2006
"3909","7152","15 - 19","430","Female",2006
"3910","8111","15 - 19","690","Female",2006
"3911","8121","15 - 19","850","Female",2006
"3912","8131","15 - 19","1410","Female",2006
"3913","8141","15 - 19","1460","Female",2006
"3914","8151","15 - 19","440","Female",2006
"3915","8152","15 - 19","115","Female",2006
"3916","9111","15 - 19","130","Female",2006
"3917","9121","15 - 19","185","Female",2006
"3918","9122","15 - 19","185","Female",2006
"3919","9123","15 - 19","1075","Female",2006
"3920","9131","15 - 19","225","Female",2006
"3921","9141","15 - 19","890","Female",2006
"3922","9151","15 - 19","185","Female",2006
"3923","9161","15 - 19","220","Female",2006
"3924","9171","15 - 19","35","Female",2006
"3925","10011","15 - 19","55","Female",2006
"3926","10012","15 - 19","45","Female",2006
"3927","10013","15 - 19","90","Female",2006
"3928","10014","15 - 19","310","Female",2006
"3929","11111","15 - 19","465","Female",2006
"3930","11112","15 - 19","605","Female",2006
"3931","11121","15 - 19","330","Female",2006
"3932","11131","15 - 19","65","Female",2006
"3933","11132","15 - 19","530","Female",2006
"3934","11133","15 - 19","25","Female",2006
"3935","11141","15 - 19","495","Female",2006
"3936","11211","15 - 19","440","Female",2006
"3937","12111","15 - 19","910","Female",2006
"3938","12112","15 - 19","2675","Female",2006
"3939","12113","15 - 19","1575","Female",2006
"3940","12114","15 - 19","1100","Female",2006
"3941","12115","15 - 19","870","Female",2006
"3942","12121","15 - 19","1240","Female",2006
"3943","12131","15 - 19","635","Female",2006
"3944","12132","15 - 19","1655","Female",2006
"3945","12141","15 - 19","570","Female",2006
"3946","12151","15 - 19","665","Female",2006
"3947","12152","15 - 19","600","Female",2006
"3948","13111","15 - 19","4245","Female",2006
"3949","13112","15 - 19","1820","Female",2006
"3950","13113","15 - 19","2605","Female",2006
"3951","13114","15 - 19","3230","Female",2006
"3952","14111","15 - 19","1450","Female",2006
"3953","14112","15 - 19","1365","Female",2006
"3954","14113","15 - 19","1880","Female",2006
"3955","14114","15 - 19","1230","Female",2006
"3956","14121","15 - 19","4870","Female",2006
"3957","14122","15 - 19","4170","Female",2006
"3958","15111","15 - 19","990","Female",2006
"3959","15121","15 - 19","1255","Female",2006
"3960","15131","15 - 19","860","Female",2006
"3961","15141","15 - 19","965","Female",2006
"3962","15151","15 - 19","3525","Female",2006
"3963","15161","15 - 19","3915","Female",2006
"3964","15171","15 - 19","5275","Female",2006
"3965","16111","15 - 19","3600","Female",2006
"3966","16112","15 - 19","2950","Female",2006
"3967","16121","15 - 19","1965","Female",2006
"3968","16122","15 - 19","3460","Female",2006
"3969","16211","15 - 19","1745","Female",2006
"3970","16212","15 - 19","2145","Female",2006
"3971","16213","15 - 19","3655","Female",2006
"3972","16221","15 - 19","3375","Female",2006
"3973","16222","15 - 19","2625","Female",2006
"3974","16223","15 - 19","480","Female",2006
"3975","16231","15 - 19","1385","Female",2006
"3976","16311","15 - 19","3745","Female",2006
"3977","16321","15 - 19","1760","Female",2006
"3978","16331","15 - 19","755","Female",2006
"3979","16341","15 - 19","2310","Female",2006
"3980","16342","15 - 19","3090","Female",2006
"3981","16343","15 - 19","800","Female",2006
"3982","17011","15 - 19","315","Female",2006
"3983","17012","15 - 19","235","Female",2006
"3984","18011","15 - 19","610","Female",2006
"3985","1111","20 - 24","555","Female",2006
"3986","1121","20 - 24","1105","Female",2006
"3987","1131","20 - 24","500","Female",2006
"3988","1141","20 - 24","205","Female",2006
"3989","1151","20 - 24","1715","Female",2006
"3990","1161","20 - 24","515","Female",2006
"3991","1171","20 - 24","540","Female",2006
"3992","1181","20 - 24","465","Female",2006
"3993","2111","20 - 24","985","Female",2006
"3994","2121","20 - 24","745","Female",2006
"3995","2131","20 - 24","1505","Female",2006
"3996","2141","20 - 24","1860","Female",2006
"3997","2151","20 - 24","2285","Female",2006
"3998","2161","20 - 24","620","Female",2006
"3999","3111","20 - 24","1065","Female",2006
"4000","3121","20 - 24","1675","Female",2006
"4001","3122","20 - 24","1555","Female",2006
"4002","3123","20 - 24","4360","Female",2006
"4003","3124","20 - 24","1625","Female",2006
"4004","3125","20 - 24","1110","Female",2006
"4005","3126","20 - 24","2310","Female",2006
"4006","3131","20 - 24","2170","Female",2006
"4007","3132","20 - 24","2780","Female",2006
"4008","3133","20 - 24","2085","Female",2006
"4009","3134","20 - 24","690","Female",2006
"4010","3141","20 - 24","370","Female",2006
"4011","3142","20 - 24","420","Female",2006
"4012","4111","20 - 24","415","Female",2006
"4013","4121","20 - 24","260","Female",2006
"4014","4122","20 - 24","265","Female",2006
"4015","4131","20 - 24","570","Female",2006
"4016","4141","20 - 24","1755","Female",2006
"4017","4151","20 - 24","3090","Female",2006
"4018","4152","20 - 24","1230","Female",2006
"4019","4161","20 - 24","585","Female",2006
"4020","4162","20 - 24","460","Female",2006
"4021","4171","20 - 24","2660","Female",2006
"4022","4181","20 - 24","1950","Female",2006
"4023","4182","20 - 24","670","Female",2006
"4024","5111","20 - 24","1185","Female",2006
"4025","5121","20 - 24","2585","Female",2006
"4026","5131","20 - 24","1010","Female",2006
"4027","5141","20 - 24","495","Female",2006
"4028","5151","20 - 24","6180","Female",2006
"4029","5161","20 - 24","725","Female",2006
"4030","5171","20 - 24","310","Female",2006
"4031","5181","20 - 24","520","Female",2006
"4032","5191","20 - 24","595","Female",2006
"4033","6111","20 - 24","2375","Female",2006
"4034","6112","20 - 24","2485","Female",2006
"4035","6113","20 - 24","1695","Female",2006
"4036","6121","20 - 24","1810","Female",2006
"4037","6122","20 - 24","2390","Female",2006
"4038","6211","20 - 24","1375","Female",2006
"4039","6212","20 - 24","2720","Female",2006
"4040","6221","20 - 24","1100","Female",2006
"4041","6222","20 - 24","1350","Female",2006
"4042","6223","20 - 24","1215","Female",2006
"4043","6224","20 - 24","3000","Female",2006
"4044","6225","20 - 24","4005","Female",2006
"4045","6311","20 - 24","1305","Female",2006
"4046","6312","20 - 24","1075","Female",2006
"4047","6313","20 - 24","2230","Female",2006
"4048","6314","20 - 24","545","Female",2006
"4049","6321","20 - 24","2090","Female",2006
"4050","6322","20 - 24","2330","Female",2006
"4051","6323","20 - 24","1855","Female",2006
"4052","6324","20 - 24","355","Female",2006
"4053","6411","20 - 24","1570","Female",2006
"4054","6412","20 - 24","2480","Female",2006
"4055","6421","20 - 24","2705","Female",2006
"4056","6422","20 - 24","2695","Female",2006
"4057","6431","20 - 24","2855","Female",2006
"4058","6432","20 - 24","2235","Female",2006
"4059","6511","20 - 24","2085","Female",2006
"4060","6512","20 - 24","2110","Female",2006
"4061","6521","20 - 24","1820","Female",2006
"4062","6522","20 - 24","1115","Female",2006
"4063","6523","20 - 24","1820","Female",2006
"4064","6524","20 - 24","1345","Female",2006
"4065","6531","20 - 24","3105","Female",2006
"4066","6532","20 - 24","1440","Female",2006
"4067","6533","20 - 24","2450","Female",2006
"4068","7111","20 - 24","465","Female",2006
"4069","7121","20 - 24","440","Female",2006
"4070","7131","20 - 24","695","Female",2006
"4071","7141","20 - 24","1195","Female",2006
"4072","7142","20 - 24","2810","Female",2006
"4073","7143","20 - 24","3500","Female",2006
"4074","7151","20 - 24","860","Female",2006
"4075","7152","20 - 24","315","Female",2006
"4076","8111","20 - 24","515","Female",2006
"4077","8121","20 - 24","730","Female",2006
"4078","8131","20 - 24","1280","Female",2006
"4079","8141","20 - 24","1065","Female",2006
"4080","8151","20 - 24","325","Female",2006
"4081","8152","20 - 24","80","Female",2006
"4082","9111","20 - 24","90","Female",2006
"4083","9121","20 - 24","170","Female",2006
"4084","9122","20 - 24","155","Female",2006
"4085","9123","20 - 24","905","Female",2006
"4086","9131","20 - 24","170","Female",2006
"4087","9141","20 - 24","750","Female",2006
"4088","9151","20 - 24","180","Female",2006
"4089","9161","20 - 24","165","Female",2006
"4090","9171","20 - 24","25","Female",2006
"4091","10011","20 - 24","40","Female",2006
"4092","10012","20 - 24","45","Female",2006
"4093","10013","20 - 24","75","Female",2006
"4094","10014","20 - 24","270","Female",2006
"4095","11111","20 - 24","380","Female",2006
"4096","11112","20 - 24","380","Female",2006
"4097","11121","20 - 24","295","Female",2006
"4098","11131","20 - 24","40","Female",2006
"4099","11132","20 - 24","410","Female",2006
"4100","11133","20 - 24","15","Female",2006
"4101","11141","20 - 24","350","Female",2006
"4102","11211","20 - 24","285","Female",2006
"4103","12111","20 - 24","745","Female",2006
"4104","12112","20 - 24","2420","Female",2006
"4105","12113","20 - 24","1670","Female",2006
"4106","12114","20 - 24","865","Female",2006
"4107","12115","20 - 24","845","Female",2006
"4108","12121","20 - 24","1145","Female",2006
"4109","12131","20 - 24","595","Female",2006
"4110","12132","20 - 24","1600","Female",2006
"4111","12141","20 - 24","410","Female",2006
"4112","12151","20 - 24","585","Female",2006
"4113","12152","20 - 24","435","Female",2006
"4114","13111","20 - 24","3160","Female",2006
"4115","13112","20 - 24","1445","Female",2006
"4116","13113","20 - 24","3020","Female",2006
"4117","13114","20 - 24","3165","Female",2006
"4118","14111","20 - 24","970","Female",2006
"4119","14112","20 - 24","1020","Female",2006
"4120","14113","20 - 24","1785","Female",2006
"4121","14114","20 - 24","910","Female",2006
"4122","14121","20 - 24","3455","Female",2006
"4123","14122","20 - 24","2890","Female",2006
"4124","15111","20 - 24","825","Female",2006
"4125","15121","20 - 24","935","Female",2006
"4126","15131","20 - 24","635","Female",2006
"4127","15141","20 - 24","670","Female",2006
"4128","15151","20 - 24","2665","Female",2006
"4129","15161","20 - 24","3310","Female",2006
"4130","15171","20 - 24","3880","Female",2006
"4131","16111","20 - 24","3675","Female",2006
"4132","16112","20 - 24","2385","Female",2006
"4133","16121","20 - 24","1460","Female",2006
"4134","16122","20 - 24","3215","Female",2006
"4135","16211","20 - 24","2505","Female",2006
"4136","16212","20 - 24","2325","Female",2006
"4137","16213","20 - 24","2725","Female",2006
"4138","16221","20 - 24","2365","Female",2006
"4139","16222","20 - 24","2585","Female",2006
"4140","16223","20 - 24","445","Female",2006
"4141","16231","20 - 24","1270","Female",2006
"4142","16311","20 - 24","2765","Female",2006
"4143","16321","20 - 24","1555","Female",2006
"4144","16331","20 - 24","555","Female",2006
"4145","16341","20 - 24","1700","Female",2006
"4146","16342","20 - 24","2275","Female",2006
"4147","16343","20 - 24","595","Female",2006
"4148","17011","20 - 24","270","Female",2006
"4149","17012","20 - 24","190","Female",2006
"4150","18011","20 - 24","595","Female",2006
"4151","1111","25 - 29","525","Female",2006
"4152","1121","25 - 29","980","Female",2006
"4153","1131","25 - 29","515","Female",2006
"4154","1141","25 - 29","185","Female",2006
"4155","1151","25 - 29","1595","Female",2006
"4156","1161","25 - 29","460","Female",2006
"4157","1171","25 - 29","560","Female",2006
"4158","1181","25 - 29","460","Female",2006
"4159","2111","25 - 29","870","Female",2006
"4160","2121","25 - 29","750","Female",2006
"4161","2131","25 - 29","1445","Female",2006
"4162","2141","25 - 29","1845","Female",2006
"4163","2151","25 - 29","2235","Female",2006
"4164","2161","25 - 29","585","Female",2006
"4165","3111","25 - 29","1180","Female",2006
"4166","3121","25 - 29","1365","Female",2006
"4167","3122","25 - 29","1715","Female",2006
"4168","3123","25 - 29","2830","Female",2006
"4169","3124","25 - 29","2095","Female",2006
"4170","3125","25 - 29","1330","Female",2006
"4171","3126","25 - 29","2850","Female",2006
"4172","3131","25 - 29","2875","Female",2006
"4173","3132","25 - 29","3035","Female",2006
"4174","3133","25 - 29","2145","Female",2006
"4175","3134","25 - 29","705","Female",2006
"4176","3141","25 - 29","285","Female",2006
"4177","3142","25 - 29","455","Female",2006
"4178","4111","25 - 29","430","Female",2006
"4179","4121","25 - 29","275","Female",2006
"4180","4122","25 - 29","235","Female",2006
"4181","4131","25 - 29","550","Female",2006
"4182","4141","25 - 29","1615","Female",2006
"4183","4151","25 - 29","2765","Female",2006
"4184","4152","25 - 29","1140","Female",2006
"4185","4161","25 - 29","590","Female",2006
"4186","4162","25 - 29","430","Female",2006
"4187","4171","25 - 29","3165","Female",2006
"4188","4181","25 - 29","1975","Female",2006
"4189","4182","25 - 29","580","Female",2006
"4190","5111","25 - 29","1155","Female",2006
"4191","5121","25 - 29","2690","Female",2006
"4192","5131","25 - 29","1065","Female",2006
"4193","5141","25 - 29","545","Female",2006
"4194","5151","25 - 29","5385","Female",2006
"4195","5161","25 - 29","770","Female",2006
"4196","5171","25 - 29","325","Female",2006
"4197","5181","25 - 29","575","Female",2006
"4198","5191","25 - 29","615","Female",2006
"4199","6111","25 - 29","1400","Female",2006
"4200","6112","25 - 29","2260","Female",2006
"4201","6113","25 - 29","1305","Female",2006
"4202","6121","25 - 29","1975","Female",2006
"4203","6122","25 - 29","2670","Female",2006
"4204","6211","25 - 29","1400","Female",2006
"4205","6212","25 - 29","2900","Female",2006
"4206","6221","25 - 29","1335","Female",2006
"4207","6222","25 - 29","1250","Female",2006
"4208","6223","25 - 29","1490","Female",2006
"4209","6224","25 - 29","3070","Female",2006
"4210","6225","25 - 29","3075","Female",2006
"4211","6311","25 - 29","1640","Female",2006
"4212","6312","25 - 29","1145","Female",2006
"4213","6313","25 - 29","3035","Female",2006
"4214","6314","25 - 29","630","Female",2006
"4215","6321","25 - 29","2905","Female",2006
"4216","6322","25 - 29","4220","Female",2006
"4217","6323","25 - 29","2420","Female",2006
"4218","6324","25 - 29","485","Female",2006
"4219","6411","25 - 29","1835","Female",2006
"4220","6412","25 - 29","2835","Female",2006
"4221","6421","25 - 29","3165","Female",2006
"4222","6422","25 - 29","2960","Female",2006
"4223","6431","25 - 29","3880","Female",2006
"4224","6432","25 - 29","3555","Female",2006
"4225","6511","25 - 29","2170","Female",2006
"4226","6512","25 - 29","2615","Female",2006
"4227","6521","25 - 29","1810","Female",2006
"4228","6522","25 - 29","1305","Female",2006
"4229","6523","25 - 29","1495","Female",2006
"4230","6524","25 - 29","1440","Female",2006
"4231","6531","25 - 29","3980","Female",2006
"4232","6532","25 - 29","1530","Female",2006
"4233","6533","25 - 29","2945","Female",2006
